109.00336	0
64.892015	0
211.057778	0
239.367927	0
195.426388	1
33.909469	0
74.663149	0
27.879419	0
218.527705	1
322.69869	1
157.871254	0
46.88658	0
106.016564	0
69.814602	0
93.32025	0
240.372047	0
128.710932	0
289.380432	0
300.739202	0
130.316949	0
265.149115	0
218.971812	1
142.980989	0
92.445231	0
29.006663	0
118.564302	0
114.869644	0
135.155591	0
75.360537	0
288.122925	1
151.051809	1
164.726123	0
260.786959	1
146.68837	0
118.893215	0
190.484042	0
404.964394	1
261.69433	1
143.159252	0
130.962079	0
67.48827	0
181.189908	0
54.52781	0
211.263322	0
54.257085	0
53.739686	0
19.722921	0
286.122796	1
65.889896	0
39.397502	0
473.838703	1
287.48661	1
69.376254	0
147.919409	0
200.718866	0
262.141126	1
95.934192	0
382.128928	1
466.119224	1
52.830722	0
129.206956	0
159.266648	0
92.224509	0
1.27E+02	0
1.39E+02	1
4.39E+02	1
1.15E+02	0
2.75E+02	1
5.09E+01	0
1.78E+02	1
1.40E+02	1
1.28E+02	1
1.95E+02	0
4.30E+01	0
1.67E+02	0
9.59E+01	0
7.82E+01	0
1.34E+02	0
2.21E+02	1
4.89E+01	0
1.54E+02	0
6.78E+01	0
1.30E+02	0
3.12E+02	1
1.20E+02	0
5.29E+01	0
3.26E+02	1
2.12E+02	0
1.39E+02	0
1.38E+02	0
4.61E+02	1
3.10E+01	0
3.22E+02	1
7.02E+01	0
7.11E+01	0
2.09E+02	1
1.94E+02	1
1.74E+02	1
5.98E+01	0
1.25E+02	0
2.47E+02	1
7.69E+01	0
1.15E+02	0
2.68E+02	1
1.74E+02	0
6.93E+01	0
1.77E+02	1
1.07E+02	0
1.85E+02	0
1.34E+02	1
5.16E+01	0
7.29E+01	0
8.30E+01	0
3.90E+01	0
7.76E+01	0
1.22E+02	0
1.44E+02	0
1.52E+02	0
1.55E+02	0
4.12E+01	0
7.53E+01	0
1.46E+02	1
2.44E+02	1
2.62E+02	1
1.21E+02	0
1.76E+02	0
1.60E+02	0
8.54E+01	0
1.26E+02	0
1.60E+02	1
2.26E+02	0
8.76E+01	0
1.86E+02	1
6.80E+02	1
3.34E+02	1
